,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space
1322,at,475.92,476.04,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1323,the,476.04,476.13,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1324,very,476.13,476.4,100.0,0.2699999999999818,4,0.06749999999999545,0.2400000000000091
1325,bottom,476.64,477.24,100.0,0.6000000000000227,6,0.1000000000000038,0.060000000000002274
1326,of,477.3,477.63,100.0,0.3299999999999841,2,0.16499999999999204,0.0
1327,this,477.63,477.96,100.0,0.3299999999999841,4,0.08249999999999602,0.03000000000002956
1328,circle,477.99,478.5,100.0,0.5099999999999909,6,0.08499999999999848,0.4200000000000159
1329,and,478.92,479.28,100.0,0.3599999999999568,3,0.1199999999999856,0.0
1330,that's,479.28,479.61,100.0,0.3300000000000409,6,0.05500000000000682,0.0
1331,when,479.61,480.12,100.0,0.5099999999999909,4,0.12749999999999773,0.0
1332,you,480.12,480.3,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1333,know,480.3,480.6,100.0,0.3000000000000113,4,0.07500000000000283,0.029999999999972715
1334,winter,480.63,481.2,100.0,0.5699999999999932,6,0.09499999999999886,0.0
1335,is,481.2,481.47,100.0,0.2700000000000386,2,0.1350000000000193,0.0
1336,happening,481.47,482.04,100.0,0.5699999999999932,9,0.06333333333333258,0.029999999999972715
1337,in,482.07,482.380049,68.7658,0.3100489999999922,2,0.1550244999999961,0.0
1338,in,482.380049,482.64,100.0,0.2599510000000009,2,0.12997550000000044,0.0
1339,boston,482.64,483.12,100.0,0.4800000000000182,6,0.08000000000000303,0.0
1340,obviously,483.12,483.63,100.0,0.5099999999999909,9,0.05666666666666566,0.0
1341,and,483.63,483.78,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1342,so,483.78,483.99,100.0,0.2100000000000363,2,0.10500000000001815,0.0
1343,that's,483.99,484.26,100.0,0.2699999999999818,6,0.044999999999996966,0.0
1344,when,484.26,484.47,100.0,0.2100000000000363,4,0.052500000000009074,0.0
1345,we,484.47,484.59,100.0,0.1199999999999477,2,0.05999999999997385,0.0
1346,have,484.59,484.77,100.0,0.1800000000000068,4,0.0450000000000017,0.0
1347,a,484.77,484.83,100.0,0.0600000000000022,1,0.0600000000000022,0.0
1348,lot,484.83,485.31,100.0,0.4800000000000182,3,0.16000000000000605,0.0
1349,of,485.31,485.52,100.0,0.2099999999999795,2,0.10499999999998975,0.03000000000002956
1350,whites,485.55,486.3,100.0,0.75,6,0.125,0.0
1351,and,486.3,486.48,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1352,grays,486.48,487.26,100.0,0.7799999999999727,5,0.15599999999999453,0.2400000000000091
1353,if,487.5,487.71,100.0,0.2099999999999795,2,0.10499999999998975,0.0
1354,you,487.71,487.92,100.0,0.2100000000000363,3,0.0700000000000121,0.060000000000002274
1355,keep,487.98,488.22,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1356,going,488.22,488.52,100.0,0.2999999999999545,5,0.05999999999999091,0.0
1357,clockwise,488.52,489.21,100.0,0.6899999999999977,9,0.07666666666666641,0.0
1358,as,489.21,489.36,100.0,0.1500000000000341,2,0.07500000000001705,0.0
1359,the,489.36,489.45,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1360,years,489.45,489.78,99.1271,0.3299999999999841,5,0.06599999999999681,0.0
1361,progressing,489.78,490.44,100.0,0.660000000000025,11,0.060000000000002274,0.0
1362,you,490.44,490.53,63.7758,0.0899999999999749,3,0.029999999999991634,0.0
1363,will,490.53,490.68,63.7758,0.1500000000000341,4,0.037500000000008527,0.0
1364,see,490.68,491.01,52.451,0.3299999999999841,3,0.1099999999999947,0.060000000000002274
1365,may,491.07,491.58,100.0,0.5099999999999909,3,0.16999999999999696,0.27000000000003865
1366,you,491.85,492.03,100.0,0.1799999999999499,3,0.059999999999983296,0.0
1367,have,492.03,492.39,100.0,0.3600000000000136,4,0.0900000000000034,0.0
1368,a,492.39,492.51,100.0,0.1200000000000045,1,0.1200000000000045,0.0
1369,nice,492.51,493.05,100.0,0.5400000000000205,4,0.13500000000000512,0.0
1370,ribbon,493.05,493.65,100.0,0.5999999999999659,6,0.09999999999999432,0.3900000000000432
1371,ribbon,494.04,494.37,100.0,0.3299999999999841,6,0.05499999999999735,0.0
1372,of,494.37,494.52,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1373,fuchsia,494.52,495.42,100.0,0.9000000000000341,7,0.12857142857143344,0.2699999999999818
1374,as,495.69,495.84,100.0,0.1499999999999772,2,0.0749999999999886,0.03000000000002956
1375,and,495.87,496.32,100.0,0.4499999999999886,3,0.1499999999999962,0.20999999999997954
1376,that,496.53,496.98,100.0,0.4500000000000455,4,0.11250000000001137,0.0
1377,represents,496.98,497.67,100.0,0.6899999999999977,10,0.06899999999999977,0.029999999999972715
1378,a,497.7,497.82,100.0,0.1200000000000045,1,0.1200000000000045,0.0
1379,lot,497.82,498.0,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1380,of,498.0,498.12,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1381,the,498.12,498.21,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1382,flowers,498.21,498.99,100.0,0.7800000000000296,7,0.11142857142857565,0.0
1383,that,498.99,499.17,100.0,0.1800000000000068,4,0.0450000000000017,0.0
1384,are,499.17,499.26,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1385,starting,499.26,499.62,100.0,0.3600000000000136,8,0.0450000000000017,0.0
1386,to,499.62,499.71,100.0,0.0899999999999749,2,0.04499999999998745,0.0
1387,bloom,499.71,500.07,100.0,0.3600000000000136,5,0.07200000000000271,0.0
1388,in,500.07,500.16,100.0,0.0900000000000318,2,0.0450000000000159,0.0
1389,the,500.16,500.25,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1390,park,500.25,500.73,100.0,0.4800000000000182,4,0.12000000000000455,0.6299999999999955
1391,and,501.36,501.475371,90.9639,0.1153709999999819,3,0.03845699999999397,0.0
1392,then,501.475371,501.63,100.0,0.1546289999999999,4,0.038657249999999976,0.0
1393,in,501.63,501.75,100.0,0.1200000000000045,2,0.06000000000000225,0.029999999999972715
1394,june,501.78,502.2,100.0,0.4200000000000159,4,0.10500000000000398,0.0
1395,you,502.2,502.29,95.8485,0.0900000000000318,3,0.0300000000000106,0.0012299999999640931
1396,have,502.29123,502.44,100.0,0.1487700000000131,4,0.03719250000000327,0.0
1397,a,502.44,502.53,100.0,0.0899999999999749,1,0.0899999999999749,0.0
1398,bulge,502.53,502.98,100.0,0.4500000000000455,5,0.0900000000000091,0.0
1399,of,502.98,503.13,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1400,greens,503.13,503.85,100.0,0.7200000000000273,6,0.12000000000000455,0.0
1401,and,503.85,504.12,100.0,0.2699999999999818,3,0.08999999999999393,0.0
1402,those,504.12,504.39,100.0,0.2699999999999818,5,0.05399999999999636,0.0
1403,are,504.39,504.48,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1404,the,504.48,504.63,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1405,leaves,504.63,505.08,83.9429,0.4499999999999886,6,0.0749999999999981,0.03000000000002956
1406,coming,505.11,505.44,100.0,0.3299999999999841,6,0.05499999999999735,0.0
1407,out,505.44,505.77,100.0,0.3299999999999841,3,0.1099999999999947,0.4200000000000159
1408,and,506.19,506.91,100.0,0.7200000000000273,3,0.2400000000000091,0.0
1409,then,506.91,507.15,100.0,0.2399999999999522,4,0.05999999999998805,0.21000000000003638
1410,you,507.36,507.54,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1411,know,507.54,507.66,100.0,0.1200000000000045,4,0.030000000000001126,0.0
1412,between,507.66,508.14,100.0,0.4799999999999613,7,0.06857142857142304,0.03000000000002956
1413,october,508.17,508.8,100.0,0.6299999999999955,7,0.08999999999999934,0.0
1414,and,508.8,508.92,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1415,november,508.92,509.58,100.0,0.6599999999999682,8,0.08249999999999602,0.18000000000000682
1416,you,509.76,509.91,100.0,0.1500000000000341,3,0.05000000000001137,0.0
1417,have,509.91,510.03,100.0,0.1199999999999477,4,0.029999999999986926,0.0
1418,a,510.03,510.09,100.0,0.0600000000000022,1,0.0600000000000022,0.0
1419,lot,510.09,510.27,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1420,of,510.27,510.39,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1421,earth,510.39,510.75,100.0,0.3600000000000136,5,0.07200000000000271,0.0
1422,tones,510.75,511.32,100.0,0.5699999999999932,5,0.11399999999999863,0.20999999999997954
1423,and,511.53,512.28,100.0,0.75,3,0.25,0.2699999999999818
1424,representative,512.55,513.33,100.0,0.7800000000000864,14,0.055714285714291885,0.0
1425,of,513.33,513.48,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1426,the,513.48,513.6,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1427,famous,513.6,514.23,100.0,0.6299999999999955,6,0.10499999999999925,0.0
1428,boston,514.23,514.86,100.0,0.6299999999999955,6,0.10499999999999925,0.0
1429,foliage,514.86,515.58,100.0,0.7200000000000273,7,0.10285714285714675,0.2699999999999818
1430,re,515.85,516.0,25.8116,0.1499999999999772,2,0.0749999999999886,0.0
1431,right,516.0,516.3,100.0,0.2999999999999545,5,0.05999999999999091,0.09000000000003183
1432,or,516.39,516.66,100.0,0.2699999999999818,2,0.1349999999999909,0.0
1433,new,516.66,516.87,100.0,0.2100000000000363,3,0.0700000000000121,0.0
1434,england,516.87,517.29,100.0,0.4199999999999591,7,0.059999999999994155,0.0
1435,foliage,517.29,517.86,100.0,0.57000000000005,7,0.08142857142857858,0.7899019999999837
1436,and,518.649902,518.82791,100.0,0.178007999999977,3,0.05933599999999233,0.052090000000021064
1437,so,518.88,519.36,100.0,0.4800000000000182,2,0.2400000000000091,0.09000000000003183
1438,it,519.45,519.6,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1439,was,519.6,519.81,100.0,0.2099999999999227,3,0.06999999999997424,0.0
1440,interesting,519.81,520.35,100.0,0.5400000000000773,11,0.04909090909091612,0.0
1441,to,520.35,520.5,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1442,see,520.5,521.16,100.0,0.6599999999999682,3,0.2199999999999894,0.5099999999999909
1443,what,521.67,522.21,100.0,0.5400000000000773,4,0.13500000000001933,0.08999999999991815
1444,we,522.3,522.57,100.0,0.2700000000000955,2,0.13500000000004775,0.0
1445,could,522.57,522.84,100.0,0.2699999999999818,5,0.05399999999999636,0.0
1446,do,522.84,523.44,100.0,0.6000000000000227,2,0.30000000000001137,0.05999999999994543
1447,even,523.5,523.89,100.0,0.3899999999999863,4,0.09749999999999658,0.0
1448,though,523.89,524.16,100.0,0.2699999999999818,6,0.044999999999996966,0.0
1449,we,524.16,524.31,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1450,were,524.31,524.46,100.0,0.1500000000000909,4,0.037500000000022723,0.0
1451,doing,524.46,524.76,100.0,0.2999999999999545,5,0.05999999999999091,0.0
1452,away,524.76,525.18,100.0,0.4199999999999591,4,0.10499999999998977,0.06000000000005912
1453,with,525.24,525.6,100.0,0.3600000000000136,4,0.0900000000000034,0.0
1454,so,525.6,526.08,100.0,0.4800000000000182,2,0.2400000000000091,0.0
1455,much,526.08,526.53,100.0,0.4499999999999318,4,0.11249999999998295,0.029999999999972715
1456,of,526.56,526.74,100.0,0.1800000000000636,2,0.0900000000000318,0.0
1457,the,526.74,526.86,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1458,information,526.86,527.43,100.0,0.5699999999999363,11,0.05181818181817603,0.0
1459,we,527.43,527.55,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1460,had,527.55,527.85,100.0,0.3000000000000682,3,0.10000000000002274,0.09000000000003183
1461,available,527.94,528.48,100.0,0.5399999999999636,9,0.05999999999999596,0.029999999999972715
1462,to,528.51,528.63,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1463,us,528.63,528.99,100.0,0.3600000000000136,2,0.1800000000000068,0.4800000000000182
1464,and,529.47,529.62,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1465,in,529.62,529.71,100.0,0.0900000000000318,2,0.0450000000000159,0.0
1466,fact,529.71,530.16,100.0,0.4499999999999318,4,0.11249999999998295,0.14999999999997726
1467,even,530.31,530.58,100.0,0.2700000000000955,4,0.06750000000002387,0.0
1468,though,530.58,530.73,100.0,0.1499999999999772,6,0.024999999999996202,0.0
1469,this,530.73,530.97,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1470,looks,530.97,531.33,100.0,0.3600000000000136,5,0.07200000000000271,0.0
1471,very,531.33,531.66,100.0,0.3299999999999272,4,0.0824999999999818,0.0
1472,flowy,531.66,532.68,100.0,1.0199999999999818,5,0.20399999999999635,0.06000000000005912
1473,right,532.74,533.16,100.0,0.4199999999999591,5,0.08399999999999182,0.3000000000000682
1474,if,533.46,533.82,100.0,0.3600000000000136,2,0.1800000000000068,0.0
1475,we,533.82,534.0,100.0,0.1799999999999499,2,0.08999999999997495,0.0
1476,were,534.0,534.3,100.0,0.2999999999999545,4,0.07499999999998863,0.0
1477,to,534.3,534.48,100.0,0.1800000000000636,2,0.0900000000000318,0.0
1478,cut,534.48,534.84,100.0,0.3600000000000136,3,0.12000000000000453,0.0
1479,these,534.84,535.11,100.0,0.2699999999999818,5,0.05399999999999636,0.0
1480,down,535.11,535.68,100.0,0.5699999999999363,4,0.14249999999998408,0.030000000000086402
1481,to,535.71,536.16,74.9411,0.4499999999999318,2,0.2249999999999659,0.0
1482,who,536.16,536.31,31.7023,0.1499999999999772,3,0.049999999999992405,0.09000000000003183
1483,the,536.4,536.82,100.0,0.4200000000000727,3,0.14000000000002424,0.0
1484,the,536.82,537.57,100.0,0.75,3,0.25,0.14999999999997726
1485,you,537.72,537.9,100.0,0.1799999999999499,3,0.059999999999983296,0.0
1486,know,537.9,538.14,100.0,0.2400000000000091,4,0.060000000000002274,0.18000000000006366
1487,the,538.32,538.74,100.0,0.4199999999999591,3,0.13999999999998636,0.05999999999994543
1488,peak,538.8,539.31,100.0,0.5099999999999909,4,0.12749999999999773,0.09000000000003183
1489,of,539.4,539.55,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1490,each,539.55,539.79,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1491,season,539.79,540.39,100.0,0.6000000000000227,6,0.1000000000000038,0.0
1492,if,540.39,540.54,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1493,you,540.54,540.66,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1494,will,540.66,541.02,100.0,0.3600000000000136,4,0.0900000000000034,0.4500000000000455
1495,you'll,541.47,541.68,62.1391,0.2099999999999227,6,0.03499999999998712,0.0
1496,get,541.68,541.89,100.0,0.2100000000000363,3,0.0700000000000121,0.0
1497,to,541.89,542.01,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1498,see,542.01,542.34,100.0,0.3300000000000409,3,0.11000000000001364,0.0
1499,that,542.34,542.61,100.0,0.2699999999999818,4,0.06749999999999545,0.029999999999972715
1500,the,542.64,542.76,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1501,color,542.76,543.39,100.0,0.6299999999999955,5,0.12599999999999908,0.09000000000003183
1502,distribution,543.48,544.26,100.0,0.7799999999999727,12,0.06499999999999773,0.0
1503,is,544.26,544.41,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1504,dramatically,544.41,545.25,100.0,0.8400000000000318,12,0.07000000000000266,0.0
1505,different,545.25,545.76,100.0,0.5099999999999909,9,0.05666666666666566,0.06000000000005912
1506,between,545.82,546.3,100.0,0.4799999999999045,7,0.06857142857141493,0.0
1507,say,546.3,546.51,97.1736,0.2100000000000363,3,0.0700000000000121,0.007030999999983578
1508,fall,546.517031,547.11,100.0,0.5929690000000392,4,0.1482422500000098,0.0
1509,and,547.11,547.26,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1510,winter,547.26,547.92,100.0,0.6599999999999682,6,0.1099999999999947,0.0
1511,and,547.92,548.19,100.0,0.2700000000000955,3,0.09000000000003183,0.08999999999991815
1512,in,548.28,548.4,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1513,summer,548.4,548.73,100.0,0.3300000000000409,6,0.05500000000000682,0.0
1514,and,548.73,548.894004,59.1349,0.1640039999999771,3,0.05466799999999237,0.0
1515,and,548.894004,549.12,100.0,0.2259960000000092,3,0.07533200000000306,0.0
1516,so,549.12,549.3,100.0,0.1799999999999499,2,0.08999999999997495,0.0
1517,forth,549.3,549.66,100.0,0.3600000000000136,5,0.07200000000000271,0.6299999999999955
1518,and,550.29,550.8,100.0,0.5099999999999909,3,0.16999999999999696,0.6900000000000546
1519,this,551.49,551.73,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1520,is,551.73,551.88,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1521,what,551.88,552.061816,100.0,0.1818160000000261,4,0.045454000000006524,0.0
1522,the,552.061816,552.149707,90.7848,0.0878910000000132,3,0.0292970000000044,0.0
1523,visualization,552.149707,552.93,100.0,0.7802929999999151,13,0.06002253846153193,0.030000000000086402
1524,ended,552.96,553.23,100.0,0.2699999999999818,5,0.05399999999999636,0.0
1525,up,553.23,553.41,100.0,0.1799999999999499,2,0.08999999999997495,0.0
1526,looking,553.41,553.92,100.0,0.5099999999999909,7,0.07285714285714155,0.0
1527,like,553.92,554.37,100.0,0.4500000000000455,4,0.11250000000001137,0.09000000000003183
1528,on,554.46,554.97,100.0,0.5099999999999909,2,0.25499999999999545,0.029999999999972715
1529,the,555.0,555.3,100.0,0.2999999999999545,3,0.09999999999998484,0.030000000000086402
1530,magazine,555.33,556.08,100.0,0.75,8,0.09375,0.599999999999909
1531,as,556.68,556.83,100.0,0.1500000000000909,2,0.07500000000004545,0.0
1532,you,556.83,556.92,100.0,0.0899999999999181,3,0.0299999999999727,0.0
1533,can,556.92,557.04,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1534,see,557.04,557.22,100.0,0.1800000000000636,3,0.0600000000000212,0.0
1535,they,557.22,557.37,100.0,0.1499999999999772,4,0.0374999999999943,0.0
1536,did,557.37,557.61,100.0,0.2400000000000091,3,0.08000000000000303,0.0
1537,a,557.61,557.67,100.0,0.0599999999999454,1,0.0599999999999454,0.0
1538,couple,557.67,558.0,100.0,0.3300000000000409,6,0.05500000000000682,0.0
1539,of,558.0,558.12,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1540,inserts,558.12,558.66,100.0,0.5399999999999636,7,0.07714285714285195,0.030000000000086402
1541,just,558.69,558.99,100.0,0.2999999999999545,4,0.07499999999998863,0.0
1542,to,558.99,559.11,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1543,explain,559.11,559.74,100.0,0.6299999999999955,7,0.08999999999999934,0.0
1544,to,559.74,559.86,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1545,the,559.86,560.01,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1546,reader,560.01,560.46,100.0,0.4500000000000455,6,0.07500000000000757,0.05999999999994543
1547,that,560.52,560.97,100.0,0.4500000000000455,4,0.11250000000001137,0.05999999999994543
1548,these,561.03,561.3,100.0,0.2699999999999818,5,0.05399999999999636,0.0
1549,colors,561.3,561.78,92.1408,0.4800000000000182,6,0.08000000000000303,0.0
1550,were,561.78,561.96,100.0,0.1800000000000636,4,0.0450000000000159,0.0
1551,coming,561.96,562.35,100.0,0.3899999999999863,6,0.06499999999999771,0.0
1552,from,562.35,562.62,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1553,actual,562.62,563.01,100.0,0.3899999999999863,6,0.06499999999999771,0.0
1554,photos,563.01,563.55,100.0,0.5399999999999636,6,0.08999999999999393,0.0
1555,of,563.55,563.85,100.0,0.3000000000000682,2,0.1500000000000341,0.05999999999994543
1556,of,563.91,564.18,100.0,0.2699999999999818,2,0.1349999999999909,0.0
1557,the,564.18,564.3,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1558,park,564.3,564.75,100.0,0.4500000000000455,4,0.11250000000001137,0.4800000000000182
1559,and,565.23,565.71,62.924400000000006,0.4800000000000182,3,0.16000000000000605,0.2999999999999545
1560,and,566.01,566.13,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1561,so,566.13,566.55,100.0,0.4199999999999591,2,0.20999999999997954,0.4800000000000182
1562,you,567.03,567.21,100.0,0.1800000000000636,3,0.0600000000000212,0.0
1563,know,567.21,567.48,100.0,0.2699999999999818,4,0.06749999999999545,0.4800000000000182
1564,i,567.96,568.08,100.0,0.1200000000000045,1,0.1200000000000045,0.0
1565,think,568.08,568.29,100.0,0.2099999999999227,5,0.041999999999984536,0.0
1566,the,568.29,568.41,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1567,main,568.41,568.77,100.0,0.3600000000000136,4,0.0900000000000034,0.0
1568,lesson,568.77,569.16,100.0,0.3899999999999863,6,0.06499999999999771,0.0
1569,we,569.16,569.28,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1570,take,569.28,569.64,100.0,0.3600000000000136,4,0.0900000000000034,0.0
1571,from,569.64,569.88,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1572,this,569.88,570.3,100.0,0.4199999999999591,4,0.10499999999998977,0.12000000000000455
1573,was,570.42,570.75,100.0,0.3300000000000409,3,0.11000000000001364,0.0
1574,that,570.75,571.2,100.0,0.4500000000000455,4,0.11250000000001137,0.2699999999999818
1575,we,571.47,571.8,100.0,0.3299999999999272,2,0.1649999999999636,0.0
1576,were,571.8,571.92,100.0,0.1200000000000045,4,0.030000000000001126,0.0
1577,taking,571.92,572.25,100.0,0.3300000000000409,6,0.05500000000000682,0.0
1578,a,572.25,572.31,100.0,0.0599999999999454,1,0.0599999999999454,0.0
1579,lot,572.31,572.46,100.0,0.1500000000000909,3,0.0500000000000303,0.0
1580,of,572.46,572.55,100.0,0.0899999999999181,2,0.04499999999995905,0.0
1581,chances,572.55,573.03,100.0,0.4800000000000182,7,0.06857142857143117,0.0
1582,here,573.03,573.27,100.0,0.2400000000000091,4,0.060000000000002274,0.42000000000007276
1583,but,573.69,574.14,100.0,0.4499999999999318,3,0.14999999999997726,0.029999999999972715
1584,projecting,574.17,574.95,100.0,0.7800000000000864,10,0.07800000000000865,0.0
1585,high,574.95,575.19,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1586,dimensional,575.19,575.73,100.0,0.5399999999999636,11,0.049090909090905785,0.0
1587,space,575.73,576.27,100.0,0.5399999999999636,5,0.10799999999999273,0.06000000000005912
1588,high,576.33,576.48,36.6689,0.1499999999999772,4,0.0374999999999943,0.029999999999972715
1589,dimensional,576.51,576.99,100.0,0.4800000000000182,11,0.04363636363636529,0.0
1590,space,576.99,577.32,100.0,0.3300000000000409,5,0.06600000000000819,0.0
1591,of,577.32,577.44,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1592,images,577.44,578.04,100.0,0.599999999999909,6,0.09999999999998484,0.2699999999999818
1593,into,578.31,578.64,100.0,0.3300000000000409,4,0.08250000000001023,0.0
1594,low,578.64,578.94,100.0,0.3000000000000682,3,0.10000000000002274,0.0
1595,dimensional,578.94,579.6,100.0,0.6599999999999682,11,0.059999999999997104,0.029999999999972715
1596,color,579.63,579.96,100.0,0.3300000000000409,5,0.06600000000000819,0.0
1597,space,579.96,580.47,100.0,0.5099999999999909,5,0.10199999999999818,0.08999999999991815
1598,was,580.56,580.89,100.0,0.3300000000000409,3,0.11000000000001364,0.0
1599,surprisingly,580.89,581.85,100.0,0.9600000000000364,12,0.08000000000000303,0.0
1600,useful,581.85,582.48,100.0,0.6299999999999955,6,0.10499999999999925,0.21000000000003638
1601,we,582.69,582.93,100.0,0.2399999999998954,2,0.1199999999999477,0.0
1602,still,582.93,583.41,100.0,0.4800000000000182,5,0.09600000000000364,0.0
1603,got,583.41,583.70877,100.0,0.2987699999999904,3,0.09958999999999679,0.001992000000086591
1604,signal,583.710762,584.25,98.3805,0.5392379999999548,6,0.08987299999999247,0.2699999999999818
1605,and,584.52,584.97,57.241600000000005,0.4500000000000455,3,0.15000000000001515,0.05999999999994543
1606,after,585.03,585.69,100.0,0.6600000000000819,5,0.13200000000001638,0.11999999999989086
1607,we,585.81,586.14,100.0,0.3300000000000409,2,0.16500000000002046,0.0
1608,took,586.14,586.41,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1609,away,586.41,586.86,100.0,0.4500000000000455,4,0.11250000000001137,0.8999999999999773
1610,pretty,587.76,588.06,100.0,0.2999999999999545,6,0.04999999999999242,0.0
1611,much,588.06,588.27,100.0,0.2100000000000363,4,0.052500000000009074,0.0
1612,all,588.27,588.48,100.0,0.2100000000000363,3,0.0700000000000121,0.0
1613,of,588.48,588.6,97.7264,0.1200000000000045,2,0.06000000000000225,0.0
1614,the,588.6,588.9,86.6491,0.2999999999999545,3,0.09999999999998484,0.04195300000003499
1615,the,588.941953,589.14,100.0,0.1980469999999741,3,0.06601566666665803,0.0
1616,content,589.14,589.65,100.0,0.5099999999999909,7,0.07285714285714155,0.5099999999999909
1617,from,590.16,590.49,100.0,0.3300000000000409,4,0.08250000000001023,0.0
1618,that,590.49,590.73,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1619,data,590.73,591.0,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1620,collection,591.0,591.57,100.0,0.57000000000005,10,0.057000000000005005,2.0699999999999363
1621,okay,593.64,594.06,62.6262,0.4199999999999591,4,0.10499999999998977,0.06000000000005912
1622,so,594.12,594.36,100.0,0.2400000000000091,2,0.12000000000000455,0.0
1623,there,594.36,594.596953,100.0,0.2369529999999713,5,0.04739059999999426,0.0030470000000377695
1624,you,594.6,594.72,89.91590000000001,0.1200000000000045,3,0.0400000000000015,0.0
1625,saw,594.72,594.864551,89.91590000000001,0.1445509999999785,3,0.0481836666666595,0.0
1626,an,594.864551,594.96,100.0,0.0954490000000305,2,0.04772450000001525,0.0
1627,example,594.96,595.53,100.0,0.5699999999999363,7,0.08142857142856233,0.0
1628,of,595.53,595.8,100.0,0.2699999999999818,2,0.1349999999999909,0.030000000000086402
1629,a,595.83,595.92,100.0,0.0899999999999181,1,0.0899999999999181,0.0
1630,projection,595.92,596.64,100.0,0.7200000000000273,10,0.07200000000000273,0.09000000000003183
1631,of,596.73,597.06,100.0,0.3299999999999272,2,0.1649999999999636,0.030000000000086402
1632,where,597.09,597.288809,100.0,0.1988089999999829,5,0.03976179999999658,0.011190999999939777
1633,he,597.3,597.33,47.5718,0.0300000000000864,2,0.0150000000000432,0.029999999999972715
1634,took,597.36,597.57,100.0,0.2100000000000363,4,0.052500000000009074,0.0
1635,away,597.57,597.72,100.0,0.1499999999999772,4,0.0374999999999943,0.0
1636,almost,597.72,598.08,100.0,0.3600000000000136,6,0.06000000000000227,0.029999999999972715
1637,all,598.11,598.29,100.0,0.1799999999999499,3,0.059999999999983296,0.0
1638,the,598.29,598.38,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1639,data,598.38,598.71,100.0,0.3300000000000409,4,0.08250000000001023,0.7199999999999136
1640,let's,599.43,599.85,100.0,0.4200000000000727,5,0.08400000000001454,0.0
1641,talk,599.85,600.12,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1642,about,600.12,600.42,100.0,0.2999999999999545,5,0.05999999999999091,0.09000000000003183
1643,another,600.51,601.02,100.0,0.5099999999999909,7,0.07285714285714155,0.0
1644,color,601.02,601.41,100.0,0.3899999999999863,5,0.07799999999999727,0.0
1645,scheme,601.41,601.74,100.0,0.3300000000000409,6,0.05500000000000682,0.0
1646,that,601.74,601.92,100.0,0.1799999999999499,4,0.044999999999987474,0.030000000000086402
