,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
1136,going,398.12,398.26,5,0.13999999999998636,0.02799999999999727,35.7142857142892,0.0
1137,to,398.26,398.32,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.040000000000020464
1138,get,398.36,398.46,3,0.0999999999999659,0.03333333333332197,30.000000000010232,0.020000000000038654
1139,a,398.48,398.52,1,0.03999999999996362,0.03999999999996362,25.000000000022737,0.12000000000000455
1140,much,398.64,398.88,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.060000000000002274
1141,more,398.94,399.06,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.040000000000020464
1142,industry,399.1,399.42,8,0.3199999999999932,0.03999999999999915,25.000000000000533,0.01999999999998181
1143,in,399.44,399.48,2,0.040000000000020464,0.020000000000010232,49.99999999997442,0.01999999999998181
1144,response,399.5,400.02,8,0.5199999999999818,0.06499999999999773,15.384615384615923,0.8400000000000318
1145,number,400.86,401.04,6,0.18000000000000682,0.030000000000001137,33.33333333333207,0.060000000000002274
1146,four,401.1,401.32,4,0.21999999999997044,0.05499999999999261,18.181818181820624,0.9200000000000159
1147,go,402.24,402.38,2,0.13999999999998636,0.06999999999999318,14.285714285715677,0.07999999999998408
1148,with,402.46,402.56,4,0.10000000000002274,0.025000000000005684,39.999999999990905,0.040000000000020464
1149,the,402.6,402.66,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.03999999999996362
1150,flow,402.7,403.0,4,0.30000000000001137,0.07500000000000284,13.333333333332828,0.8000000000000114
1151,that,403.8,403.92,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.060000000000002274
1152,means,403.98,404.28,5,0.2999999999999545,0.05999999999999091,16.666666666669194,0.5400000000000205
1153,thoughts,404.82,405.1,8,0.28000000000002956,0.035000000000003695,28.571428571425557,0.01999999999998181
1154,will,405.12,405.22,4,0.10000000000002274,0.025000000000005684,39.999999999990905,0.01999999999998181
1155,come,405.24,405.44,4,0.19999999999998863,0.04999999999999716,20.000000000001137,0.040000000000020464
1156,into,405.48,405.68,4,0.19999999999998863,0.04999999999999716,20.000000000001137,0.040000000000020464
1157,your,405.72,405.82,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.040000000000020464
1158,mind,405.86,406.22,4,0.36000000000001364,0.09000000000000341,11.11111111111069,0.37999999999999545
1159,and,406.6,406.76,3,0.15999999999996817,0.05333333333332272,18.75000000000373,0.040000000000020464
1160,you,406.8,406.86,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.03999999999996362
1161,need,406.9,407.08,4,0.18000000000000682,0.045000000000001705,22.22222222222138,0.020000000000038654
1162,to,407.1,407.2,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.5200000000000387
1163,let,407.72,407.92,3,0.19999999999998863,0.06666666666666288,15.000000000000853,0.01999999999998181
1164,them,407.94,408.08,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.060000000000002274
1165,go,408.14,408.24,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.07999999999998408
1166,out,408.32,408.48,3,0.160000000000025,0.05333333333334167,18.74999999999707,0.0
1167,of,408.48,408.54,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.03999999999996362
1168,your,408.58,408.68,4,0.10000000000002274,0.025000000000005684,39.999999999990905,0.01999999999998181
1169,mind,408.7,409.04,4,0.34000000000003183,0.08500000000000796,11.764705882351839,0.6800000000000068
1170,we've,409.72,409.92,5,0.19999999999998863,0.039999999999997725,25.00000000000142,0.03999999999996362
1171,heard,409.96,410.24,5,0.28000000000002956,0.05600000000000591,17.85714285714097,0.2599999999999909
1172,interviews,410.5,411.0,10,0.5,0.05,20.0,0.22000000000002728
1173,often,411.22,411.7,5,0.47999999999996135,0.09599999999999227,10.416666666667506,0.060000000000002274
1174,in,411.76,411.86,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.060000000000002274
1175,which,411.92,412.12,5,0.19999999999998863,0.039999999999997725,25.00000000000142,0.060000000000002274
1176,a,412.18,412.22,1,0.040000000000020464,0.040000000000020464,24.99999999998721,0.05999999999994543
1177,guest,412.28,412.56,5,0.28000000000002956,0.05600000000000591,17.85714285714097,0.0
1178,is,412.56,412.66,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.03999999999996362
1179,talking,412.7,413.12,7,0.4200000000000159,0.060000000000002274,16.666666666666035,0.10000000000002274
1180,for,413.22,413.34,3,0.1199999999999477,0.03999999999998257,25.000000000010896,0.060000000000002274
1181,several,413.4,413.74,7,0.34000000000003183,0.048571428571433116,20.58823529411572,0.03999999999996362
1182,minutes,413.78,414.12,7,0.34000000000003183,0.048571428571433116,20.58823529411572,0.040000000000020464
1183,and,414.16,414.26,3,0.0999999999999659,0.03333333333332197,30.000000000010232,0.0
1184,then,414.26,414.38,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.040000000000020464
1185,the,414.42,414.46,3,0.03999999999996362,0.013333333333321207,75.00000000006821,0.12000000000000455
1186,host,414.58,414.82,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.060000000000002274
1187,comes,414.88,415.08,5,0.19999999999998863,0.039999999999997725,25.00000000000142,0.040000000000020464
1188,back,415.12,415.3,4,0.18000000000000682,0.045000000000001705,22.22222222222138,0.03999999999996362
1189,in,415.34,415.42,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.03999999999996362
1190,and,415.46,415.52,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.040000000000020464
1191,asked,415.56,415.78,5,0.21999999999997044,0.043999999999994086,22.727272727275782,0.020000000000038654
1192,a,415.8,415.84,1,0.03999999999996362,0.03999999999996362,25.000000000022737,0.060000000000002274
1193,question,415.9,416.22,8,0.32000000000005,0.04000000000000625,24.999999999996092,0.01999999999998181
1194,which,416.24,416.36,5,0.12000000000000455,0.02400000000000091,41.66666666666509,0.03999999999996362
1195,seems,416.4,416.6,5,0.20000000000004547,0.0400000000000091,24.999999999994316,0.01999999999998181
1196,like,416.62,416.76,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.0
1197,it,416.76,416.82,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.040000000000020464
1198,comes,416.86,417.08,5,0.21999999999997044,0.043999999999994086,22.727272727275782,0.040000000000020464
1199,out,417.12,417.24,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.0
1200,of,417.24,417.32,2,0.07999999999998408,0.03999999999999204,25.000000000004974,0.12000000000000455
1201,nowhere,417.44,418.0,7,0.5600000000000023,0.08000000000000032,12.499999999999948,0.3199999999999932
1202,or,418.32,418.42,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.03999999999996362
1203,it's,418.46,418.54,4,0.08000000000004093,0.020000000000010232,49.99999999997442,0.03999999999996362
1204,already,418.58,418.72,7,0.1400000000000432,0.020000000000006173,49.999999999984574,0.03999999999996362
1205,been,418.76,418.84,4,0.07999999999998408,0.01999999999999602,50.00000000000995,0.060000000000002274
1206,answered,418.9,419.4,8,0.5,0.0625,16.0,0.4399999999999977
1207,that,419.84,419.98,4,0.1400000000000432,0.0350000000000108,28.571428571419755,0.03999999999996362
1208,means,420.02,420.2,5,0.18000000000000682,0.036000000000001364,27.777777777776723,0.020000000000038654
1209,the,420.22,420.28,3,0.05999999999994543,0.01999999999998181,50.000000000045475,0.060000000000002274
1210,host,420.34,420.66,4,0.32000000000005,0.0800000000000125,12.499999999998046,0.060000000000002274
1211,probably,420.72,421.12,8,0.39999999999997726,0.04999999999999716,20.000000000001137,0.07999999999998408
1212,stopped,421.2,421.5,7,0.30000000000001137,0.04285714285714448,23.333333333332448,0.060000000000002274
1213,listening,421.56,421.94,9,0.37999999999999545,0.04222222222222172,23.684210526316072,0.060000000000002274
1214,two,422.0,422.16,3,0.160000000000025,0.05333333333334167,18.74999999999707,0.03999999999996362
1215,minutes,422.2,422.46,7,0.2599999999999909,0.03714285714285585,26.923076923077865,0.020000000000038654
1216,ago,422.48,422.68,3,0.19999999999998863,0.06666666666666288,15.000000000000853,0.07999999999998408
1217,because,422.76,423.12,7,0.36000000000001364,0.05142857142857338,19.444444444443707,0.36000000000001364
1218,he,423.48,423.58,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.08000000000004093
1219,thought,423.66,423.88,7,0.21999999999997044,0.031428571428567205,31.818181818186094,0.0
1220,of,423.88,423.94,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.01999999999998181
1221,this,423.96,424.1,4,0.1400000000000432,0.0350000000000108,28.571428571419755,0.12000000000000455
1222,really,424.22,424.72,6,0.5,0.08333333333333333,12.0,0.05999999999994543
1223,clever,424.78,425.1,6,0.32000000000005,0.05333333333334167,18.74999999999707,0.060000000000002274
1224,question,425.16,425.7,8,0.5399999999999636,0.06749999999999545,14.814814814815813,0.7800000000000296
1225,and,426.48,426.74,3,0.2599999999999909,0.08666666666666363,11.538461538461942,0.03999999999996362
1226,he,426.78,426.84,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.040000000000020464
1227,was,426.88,426.98,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.03999999999996362
1228,just,427.02,427.18,4,0.160000000000025,0.04000000000000625,24.999999999996092,0.18000000000000682
1229,bound,427.36,427.84,5,0.47999999999996135,0.09599999999999227,10.416666666667506,0.020000000000038654
1230,and,427.86,427.94,3,0.07999999999998408,0.02666666666666136,37.50000000000746,0.040000000000020464
1231,determined,427.98,428.46,10,0.47999999999996135,0.047999999999996136,20.833333333335013,0.040000000000020464
1232,to,428.5,428.56,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.060000000000002274
1233,say,428.62,428.8,3,0.18000000000000682,0.060000000000002274,16.666666666666035,0.07999999999998408
1234,that,428.88,429.16,4,0.28000000000002956,0.07000000000000739,14.285714285712778,0.2999999999999545
1235,and,429.46,429.64,3,0.18000000000000682,0.060000000000002274,16.666666666666035,0.10000000000002274
1236,we,429.74,429.86,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.13999999999998636
1237,do,430.0,430.1,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.0999999999999659
1238,the,430.2,430.28,3,0.07999999999998408,0.02666666666666136,37.50000000000746,0.08000000000004093
1239,exact,430.36,430.8,5,0.4399999999999977,0.08799999999999955,11.363636363636422,0.060000000000002274
1240,same,430.86,431.12,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.040000000000020464
1241,thing,431.16,431.44,5,0.2799999999999727,0.05599999999999454,17.8571428571446,0.060000000000002274
1242,we're,431.5,431.6,5,0.10000000000002274,0.02000000000000455,49.99999999998863,0.01999999999998181
1243,sitting,431.62,431.84,7,0.21999999999997044,0.031428571428567205,31.818181818186094,0.020000000000038654
1244,there,431.86,431.94,5,0.07999999999998408,0.015999999999996815,62.500000000012434,0.040000000000020464
1245,having,431.98,432.18,6,0.19999999999998863,0.03333333333333144,30.000000000001705,0.0
1246,a,432.18,432.22,1,0.040000000000020464,0.040000000000020464,24.99999999998721,0.03999999999996362
1247,conversation,432.26,432.8,12,0.5400000000000205,0.045000000000001705,22.22222222222138,0.01999999999998181
1248,with,432.82,432.9,4,0.07999999999998408,0.01999999999999602,50.00000000000995,0.040000000000020464
1249,someone,432.94,433.2,7,0.2599999999999909,0.03714285714285585,26.923076923077865,0.020000000000038654
1250,and,433.22,433.28,3,0.05999999999994543,0.01999999999998181,50.000000000045475,0.040000000000020464
1251,then,433.32,433.44,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.040000000000020464
1252,we,433.48,433.54,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.07999999999998408
1253,remember,433.62,434.0,8,0.37999999999999545,0.04749999999999943,21.05263157894762,0.040000000000020464
1254,that,434.04,434.18,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.37999999999999545
1255,time,434.56,434.9,4,0.339999999999975,0.08499999999999375,11.764705882353807,0.040000000000020464
1256,that,434.94,435.02,4,0.07999999999998408,0.01999999999999602,50.00000000000995,0.020000000000038654
1257,we,435.04,435.1,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.060000000000002274
1258,met,435.16,435.32,3,0.15999999999996817,0.05333333333332272,18.75000000000373,0.060000000000002274
1259,huge,435.38,435.64,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.040000000000020464
1260,actment,435.68,436.0,7,0.3199999999999932,0.04571428571428474,21.875000000000465,0.01999999999998181
1261,in,436.02,436.06,2,0.040000000000020464,0.020000000000010232,49.99999999997442,0.040000000000020464
1262,a,436.1,436.12,1,0.01999999999998181,0.01999999999998181,50.000000000045475,0.040000000000020464
1263,coffee,436.16,436.48,6,0.3199999999999932,0.0533333333333322,18.7500000000004,0.03999999999996362
1264,shop,436.52,436.82,4,0.30000000000001137,0.07500000000000284,13.333333333332828,1.8799999999999955
1265,and,438.7,438.88,3,0.18000000000000682,0.060000000000002274,16.666666666666035,0.060000000000002274
1266,we,438.94,439.06,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.13999999999998636
1267,stopped,439.2,439.6,7,0.4000000000000341,0.05714285714286201,17.499999999998508,0.0999999999999659
1268,listening,439.7,440.2,9,0.5,0.05555555555555555,18.0,0.4800000000000182
1269,stories,440.68,441.08,7,0.39999999999997726,0.057142857142853894,17.500000000000995,0.020000000000038654
1270,and,441.1,441.16,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.03999999999996362
1271,ideas,441.2,441.52,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.020000000000038654
1272,are,441.54,441.6,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.03999999999996362
1273,going,441.64,441.72,5,0.08000000000004093,0.016000000000008185,62.499999999968026,0.0
1274,to,441.72,441.76,2,0.03999999999996362,0.01999999999998181,50.000000000045475,0.060000000000002274
1275,come,441.82,442.02,4,0.19999999999998863,0.04999999999999716,20.000000000001137,0.040000000000020464
1276,to,442.06,442.16,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.060000000000002274
1277,you,442.22,442.3,3,0.07999999999998408,0.02666666666666136,37.50000000000746,0.21999999999997044
1278,you,442.52,442.6,3,0.08000000000004093,0.02666666666668031,37.499999999980815,0.07999999999998408
1279,need,442.68,442.86,4,0.18000000000000682,0.045000000000001705,22.22222222222138,0.03999999999996362
1280,to,442.9,442.98,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.0999999999999659
1281,let,443.08,443.28,3,0.19999999999998863,0.06666666666666288,15.000000000000853,0.040000000000020464
1282,them,443.32,443.44,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.060000000000002274
1283,come,443.5,443.84,4,0.339999999999975,0.08499999999999375,11.764705882353807,0.5600000000000023
1284,and,444.4,444.56,3,0.160000000000025,0.05333333333334167,18.74999999999707,0.060000000000002274
1285,let,444.62,444.78,3,0.15999999999996817,0.05333333333332272,18.75000000000373,0.040000000000020464
1286,them,444.82,444.98,4,0.160000000000025,0.04000000000000625,24.999999999996092,0.07999999999998408
1287,go,445.06,445.2,2,0.13999999999998636,0.06999999999999318,14.285714285715677,1.0200000000000387
1288,number,446.22,446.42,6,0.19999999999998863,0.03333333333333144,30.000000000001705,0.060000000000002274
1289,five,446.48,446.82,4,0.339999999999975,0.08499999999999375,11.764705882353807,0.2599999999999909
1290,if,447.08,447.22,2,0.1400000000000432,0.0700000000000216,14.285714285709878,0.03999999999996362
1291,you,447.26,447.34,3,0.07999999999998408,0.02666666666666136,37.50000000000746,0.08000000000004093
1292,don't,447.42,447.62,5,0.19999999999998863,0.039999999999997725,25.00000000000142,0.040000000000020464
1293,know,447.66,447.94,4,0.2799999999999727,0.06999999999999318,14.285714285715677,0.6200000000000045
1294,say,448.56,448.76,3,0.19999999999998863,0.06666666666666288,15.000000000000853,0.060000000000002274
1295,that,448.82,448.96,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.040000000000020464
1296,you,449.0,449.08,3,0.07999999999998408,0.02666666666666136,37.50000000000746,0.10000000000002274
1297,don't,449.18,449.4,5,0.21999999999997044,0.043999999999994086,22.727272727275782,0.040000000000020464
1298,know,449.44,449.62,4,0.18000000000000682,0.045000000000001705,22.22222222222138,1.259999999999991
1299,now,450.88,451.0,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.040000000000020464
1300,people,451.04,451.28,6,0.23999999999995225,0.03999999999999204,25.000000000004974,0.040000000000020464
1301,on,451.32,451.38,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.040000000000020464
1302,the,451.42,451.46,3,0.03999999999996362,0.013333333333321207,75.00000000006821,0.040000000000020464
1303,radio,451.5,451.8,5,0.30000000000001137,0.060000000000002274,16.666666666666035,0.03999999999996362
1304,especially,451.84,452.38,10,0.5400000000000205,0.054000000000002046,18.518518518517816,0.040000000000020464
1305,on,452.42,452.52,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.060000000000002274
1306,npr,452.58,453.06,3,0.4800000000000182,0.16000000000000605,6.249999999999763,0.160000000000025
1307,are,453.22,453.34,3,0.1199999999999477,0.03999999999998257,25.000000000010896,0.08000000000004093
1308,much,453.42,453.64,4,0.21999999999997044,0.05499999999999261,18.181818181820624,0.08000000000004093
1309,more,453.72,453.84,4,0.1199999999999477,0.029999999999986926,33.33333333334786,0.040000000000020464
1310,aware,453.88,454.26,5,0.37999999999999545,0.0759999999999991,13.157894736842263,0.040000000000020464
1311,that,454.3,454.4,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.040000000000020464
1312,they're,454.44,454.56,7,0.12000000000000455,0.017142857142857792,58.333333333331126,0.040000000000020464
1313,going,454.6,454.82,5,0.21999999999997044,0.043999999999994086,22.727272727275782,0.07999999999998408
1314,on,454.9,455.06,2,0.160000000000025,0.0800000000000125,12.499999999998046,0.060000000000002274
1315,the,455.12,455.18,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
1316,record,455.24,455.66,6,0.4200000000000159,0.07000000000000266,14.285714285713745,0.47999999999996135
1317,and,456.14,456.26,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.060000000000002274
1318,so,456.32,456.44,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.060000000000002274
1319,they're,456.5,456.62,7,0.12000000000000455,0.017142857142857792,58.333333333331126,0.01999999999998181
1320,more,456.64,456.8,4,0.160000000000025,0.04000000000000625,24.999999999996092,0.060000000000002274
1321,careful,456.86,457.44,7,0.5799999999999841,0.08285714285714059,12.068965517241711,0.339999999999975
1322,about,457.78,458.04,5,0.26000000000004775,0.05200000000000955,19.2307692307657,0.03999999999996362
1323,what,458.08,458.22,4,0.1400000000000432,0.0350000000000108,28.571428571419755,0.01999999999998181
1324,they,458.24,458.34,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.060000000000002274
1325,claim,458.4,458.72,5,0.32000000000005,0.06400000000001001,15.624999999997558,0.03999999999996362
1326,to,458.76,458.82,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.040000000000020464
1327,be,458.86,458.92,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.03999999999996362
1328,an,458.96,459.0,2,0.040000000000020464,0.020000000000010232,49.99999999997442,0.07999999999998408
1329,expert,459.08,459.48,6,0.4000000000000341,0.06666666666667236,14.999999999998721,0.060000000000002274
1330,in,459.54,459.68,2,0.13999999999998636,0.06999999999999318,14.285714285715677,0.060000000000002274
1331,and,459.74,459.82,3,0.07999999999998408,0.02666666666666136,37.50000000000746,0.040000000000020464
1332,what,459.86,459.96,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.040000000000020464
1333,they,460.0,460.06,4,0.060000000000002274,0.015000000000000568,66.66666666666414,0.07999999999998408
1334,claim,460.14,460.38,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.040000000000020464
1335,to,460.42,460.5,2,0.07999999999998408,0.03999999999999204,25.000000000004974,0.060000000000002274
1336,know,460.56,460.7,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.060000000000002274
1337,for,460.76,460.86,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.060000000000002274
1338,sure,460.92,461.18,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.7400000000000091
1339,do,461.92,462.02,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.10000000000002274
1340,that,462.12,462.36,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.30000000000001137
1341,air,462.66,462.88,3,0.21999999999997044,0.07333333333332348,13.636363636365468,0.01999999999998181
1342,on,462.9,462.98,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.01999999999998181
1343,the,463.0,463.06,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
1344,side,463.12,463.34,4,0.21999999999997044,0.05499999999999261,18.181818181820624,0.020000000000038654
1345,of,463.36,463.4,2,0.03999999999996362,0.01999999999998181,50.000000000045475,0.040000000000020464
1346,caution,463.44,463.88,7,0.4399999999999977,0.06285714285714253,15.909090909090992,0.37999999999999545
1347,talk,464.26,464.66,4,0.4000000000000341,0.10000000000000853,9.999999999999147,0.339999999999975
1348,should,465.0,465.2,6,0.19999999999998863,0.03333333333333144,30.000000000001705,0.040000000000020464
1349,not,465.24,465.38,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.040000000000020464
1350,be,465.42,465.48,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.07999999999998408
1351,cheap,465.56,465.82,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.9599999999999795
1352,number,466.78,466.98,6,0.20000000000004547,0.03333333333334091,29.99999999999318,0.03999999999996362
1353,six,467.02,467.38,3,0.36000000000001364,0.12000000000000455,8.333333333333018,0.7200000000000273
1354,don't,468.1,468.36,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.01999999999998181
1355,equate,468.38,468.78,6,0.39999999999997726,0.06666666666666288,15.000000000000853,0.040000000000020464
1356,your,468.82,469.0,4,0.18000000000000682,0.045000000000001705,22.22222222222138,0.040000000000020464
1357,experience,469.04,469.56,10,0.5199999999999818,0.05199999999999818,19.230769230769905,0.01999999999998181
1358,with,469.58,469.7,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.060000000000002274
1359,theirs,469.76,470.14,6,0.37999999999999545,0.06333333333333258,15.789473684210716,1.2200000000000273
1360,if,471.36,471.48,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.03999999999996362
1361,they're,471.52,471.66,7,0.1400000000000432,0.020000000000006173,49.999999999984574,0.03999999999996362
1362,talking,471.7,472.12,7,0.4200000000000159,0.060000000000002274,16.666666666666035,0.01999999999998181
1363,about,472.14,472.34,5,0.19999999999998863,0.039999999999997725,25.00000000000142,0.040000000000020464
1364,having,472.38,472.6,6,0.22000000000002728,0.03666666666667121,27.27272727272389,0.03999999999996362
1365,lost,472.64,472.9,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.020000000000038654
1366,a,472.92,472.94,1,0.01999999999998181,0.01999999999998181,50.000000000045475,0.040000000000020464
1367,family,472.98,473.28,6,0.2999999999999545,0.04999999999999242,20.00000000000303,0.040000000000020464
1368,member,473.32,473.62,6,0.30000000000001137,0.0500000000000019,19.999999999999243,0.5199999999999818
1369,don't,474.14,474.34,5,0.19999999999998863,0.039999999999997725,25.00000000000142,0.020000000000038654
1370,start,474.36,474.54,5,0.18000000000000682,0.036000000000001364,27.777777777776723,0.03999999999996362
1371,talking,474.58,474.88,7,0.30000000000001137,0.04285714285714448,23.333333333332448,0.01999999999998181
1372,about,474.9,475.06,5,0.160000000000025,0.032000000000005004,31.249999999995115,0.01999999999998181
1373,the,475.08,475.14,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.040000000000020464
1374,time,475.18,475.36,4,0.18000000000000682,0.045000000000001705,22.22222222222138,0.03999999999996362
1375,that,475.4,475.46,4,0.060000000000002274,0.015000000000000568,66.66666666666414,0.020000000000038654
1376,you,475.48,475.54,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
1377,lost,475.6,475.76,4,0.15999999999996817,0.03999999999999204,25.000000000004974,0.060000000000002274
1378,a,475.82,475.84,1,0.01999999999998181,0.01999999999998181,50.000000000045475,0.040000000000020464
1379,family,475.88,476.14,6,0.2599999999999909,0.043333333333331815,23.076923076923883,0.060000000000002274
1380,member,476.2,476.52,6,0.3199999999999932,0.0533333333333322,18.7500000000004,0.12000000000000455
1381,if,476.64,476.74,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.01999999999998181
1382,you're,476.76,476.84,6,0.07999999999998408,0.01333333333333068,75.00000000001492,0.020000000000038654
1383,talking,476.86,477.18,7,0.3199999999999932,0.04571428571428474,21.875000000000465,0.0
1384,about,477.18,477.34,5,0.15999999999996817,0.03199999999999363,31.250000000006217,0.060000000000002274
1385,the,477.4,477.44,3,0.040000000000020464,0.013333333333340155,74.99999999996163,0.060000000000002274
1386,trouble,477.5,477.72,7,0.22000000000002728,0.03142857142857532,31.818181818177873,0.01999999999998181
1387,that,477.74,477.82,4,0.07999999999998408,0.01999999999999602,50.00000000000995,0.01999999999998181
1388,they're,477.84,477.94,7,0.10000000000002274,0.014285714285717534,69.99999999998408,0.040000000000020464
1389,having,477.98,478.18,6,0.19999999999998863,0.03333333333333144,30.000000000001705,0.01999999999998181
1390,at,478.2,478.28,2,0.07999999999998408,0.03999999999999204,25.000000000004974,0.020000000000038654
1391,work,478.3,478.54,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.339999999999975
1392,don't,478.88,479.06,5,0.18000000000000682,0.036000000000001364,27.777777777776723,0.040000000000020464
1393,tell,479.1,479.24,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.03999999999996362
1394,them,479.28,479.36,4,0.08000000000004093,0.020000000000010232,49.99999999997442,0.01999999999998181
1395,about,479.38,479.56,5,0.18000000000000682,0.036000000000001364,27.777777777776723,0.040000000000020464
1396,how,479.6,479.7,3,0.0999999999999659,0.03333333333332197,30.000000000010232,0.020000000000038654
1397,much,479.72,479.9,4,0.17999999999994998,0.044999999999987494,22.222222222228396,0.040000000000020464
1398,you,479.94,480.04,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.03999999999996362
1399,h,480.08,480.2,1,0.12000000000000455,0.12000000000000455,8.333333333333018,0.160000000000025
1400,jump,480.36,480.62,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.2400000000000091
1401,it's,480.86,480.98,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.01999999999998181
1402,not,481.0,481.14,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.020000000000038654
1403,the,481.16,481.22,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.03999999999996362
1404,same,481.26,481.5,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.36000000000001364
1405,it,481.86,481.98,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.01999999999998181
1406,is,482.0,482.1,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.15999999999996817
1407,never,482.26,482.54,5,0.28000000000002956,0.05600000000000591,17.85714285714097,0.339999999999975
1408,the,482.88,482.94,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
1409,same,483.0,483.32,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.6000000000000227
1410,all,483.92,484.24,3,0.3199999999999932,0.1066666666666644,9.3750000000002,0.060000000000002274
1411,experiences,484.3,484.88,11,0.5799999999999841,0.052727272727271284,18.965517241379832,0.01999999999998181
1412,are,484.9,484.98,3,0.08000000000004093,0.02666666666668031,37.499999999980815,0.03999999999996362
1413,individual,485.02,485.6,10,0.5800000000000409,0.05800000000000409,17.24137931034361,0.37999999999999545
1414,and,485.98,486.14,3,0.15999999999996817,0.05333333333332272,18.75000000000373,0.08000000000004093
