,Word,Start,End,time_spent,post_pause,speaker,intensity,length,std_time_spent,amplitude,post_space,time
748,laughable,288.2,288.74,0.5400000000000205,0.5600000000000023,0,0.035354897468729,9,0.060000000000002274,0.3937050349706441,0.5600000000000023,288.47
749,when,289.3,289.4,0.0999999999999659,0.0600000000000022,0,0.0290145493418721,4,0.024999999999991473,0.3078247486143354,0.060000000000002274,289.35
750,crooked,289.46,289.84,0.3799999999999954,0.0200000000000386,0,0.0349877896179716,7,0.054285714285713625,0.3887325434424351,0.020000000000038654,289.65
751,your,289.86,289.96,0.0999999999999659,0.0400000000000204,0,0.0505443962252869,4,0.024999999999991473,0.5994474448071645,0.040000000000020464,289.90999999999997
752,best,290.0,290.28,0.2799999999999727,0.0600000000000022,0,0.0359115674729713,4,0.06999999999999318,0.4012451539694409,0.060000000000002274,290.14
753,option,290.34,290.66,0.32000000000005,0.4599999999999795,0,0.03138672359406,6,0.05333333333334167,0.3399559502437874,0.45999999999997954,290.5
754,not,291.12,291.26,0.1399999999999863,0.0199999999999818,0,0.040372511774427,3,0.0466666666666621,0.4616688351874752,0.01999999999998181,291.19
755,even,291.28,291.5,0.2200000000000272,0.079999999999984,0,0.0427874060076208,4,0.0550000000000068,0.494378680785448,0.07999999999998408,291.39
756,god,291.58,291.98,0.4000000000000341,0.3199999999999932,0,0.0389126265130075,3,0.1333333333333447,0.4418946269279969,0.3199999999999932,291.78
757,can,292.3,292.42,0.1200000000000045,0.0600000000000022,0,0.0199848039530482,3,0.0400000000000015,0.1855164614034261,0.060000000000002274,292.36
758,save,292.48,292.72,0.2400000000000091,0.0399999999999636,0,0.0304710924490238,4,0.060000000000002274,0.3275536872514175,0.03999999999996362,292.6
759,this,292.76,292.92,0.160000000000025,0.0399999999999636,0,0.021267404361647,4,0.04000000000000625,0.2028893387545293,0.03999999999996362,292.84000000000003
760,party,292.96,293.3,0.3400000000000318,0.6999999999999886,0,0.0199777481793498,5,0.06800000000000636,0.1854208906471273,0.6999999999999886,293.13
761,joe,294.0,294.26,0.2599999999999909,0.0400000000000204,0,0.0433562827863016,3,0.08666666666666363,0.5020841410657148,0.040000000000020464,294.13
762,in,294.3,294.36,0.0600000000000022,0.0199999999999818,0,0.0429736171269723,2,0.0300000000000011,0.4969009183554788,0.01999999999998181,294.33000000000004
763,all,294.38,294.5,0.1200000000000045,0.0600000000000022,0,0.0579145378176227,3,0.0400000000000015,0.6992763276653855,0.060000000000002274,294.44
764,his,294.56,294.64,0.079999999999984,0.0400000000000204,0,0.0424290092623963,3,0.026666666666661332,0.489524181553983,0.040000000000020464,294.6
765,liberal,294.68,294.94,0.2599999999999909,0.079999999999984,0,0.0561684089952086,7,0.03714285714285585,0.6756249381385675,0.07999999999998408,294.81
766,rats,295.02,295.4,0.3799999999999954,0.0200000000000386,0,0.03175547402092,4,0.09499999999999885,0.3449506905355084,0.020000000000038654,295.21
767,are,295.42,295.5,0.079999999999984,0.079999999999984,0,0.0569021609905355,3,0.026666666666661332,0.6855636402748528,0.07999999999998408,295.46000000000004
768,burying,295.58,296.06,0.4800000000000182,0.0199999999999818,0,0.0503802613065896,7,0.06857142857143117,0.5972242303185019,0.01999999999998181,295.82
769,themselves,296.08,296.66,0.5800000000000409,0.0399999999999636,0,0.0420089329143789,10,0.05800000000000409,0.4838342294665833,0.03999999999996362,296.37
770,and,296.7,296.82,0.1200000000000045,0.5199999999999818,0,0.035208410146285,3,0.0400000000000015,0.3917208579274681,0.5199999999999818,296.76
771,luck's,297.34,297.58,0.2400000000000091,0.0400000000000204,0,0.0403989963430576,6,0.040000000000001514,0.4620275698014918,0.040000000000020464,297.46
772,not,297.62,297.76,0.1399999999999863,0.0400000000000204,0,0.0556620705038898,3,0.0466666666666621,0.6687665616334209,0.040000000000020464,297.69
773,going,297.8,297.9,0.0999999999999659,0.0,0,0.0453442216730442,5,0.01999999999999318,0.5290108582485031,0.0,297.85
774,to,297.9,297.96,0.0600000000000022,0.0600000000000022,0,0.0500218397906037,2,0.0300000000000011,0.5923693955660141,0.060000000000002274,297.92999999999995
775,save,298.02,298.28,0.2599999999999909,0.0200000000000386,0,0.0508100455414036,4,0.06499999999999773,0.6030456761474627,0.020000000000038654,298.15
776,him,298.3,298.38,0.079999999999984,0.0400000000000204,0,0.0439782607582421,3,0.026666666666661332,0.5105088592781586,0.040000000000020464,298.34000000000003
777,anymore,298.42,298.9,0.4799999999999613,0.5,0,0.0307089545378969,7,0.06857142857142304,0.3307755394111124,0.5,298.65999999999997
778,times,299.4,299.76,0.3600000000000136,0.0400000000000204,0,0.033627704938493,5,0.07200000000000271,0.3703101383306901,0.040000000000020464,299.58
779,up,299.8,300.02,0.2199999999999704,0.8400000000000318,0,0.0288694905045351,2,0.1099999999999852,0.305859920462984,0.8400000000000318,299.90999999999997
780,there,300.86,301.04,0.1800000000000068,0.0600000000000022,1,0.0390297487719769,5,0.03600000000000136,0.443481052931387,0.060000000000002274,300.95000000000005
781,done,301.1,301.32,0.2199999999999704,0.5600000000000023,1,0.0295079785065659,4,0.0549999999999926,0.3145082677386183,0.5600000000000023,301.21000000000004
782,hay,301.88,302.04,0.160000000000025,0.0399999999999636,1,0.0470234098888578,3,0.05333333333334167,0.5517555343979668,0.03999999999996362,301.96000000000004
783,sean,302.08,302.3,0.2200000000000272,0.0399999999999636,1,0.0481763158329146,4,0.0550000000000068,0.5673716946838792,0.03999999999996362,302.19
784,handed,302.34,302.56,0.2200000000000272,0.1000000000000227,1,0.0377259546396683,6,0.0366666666666712,0.4258211056868427,0.10000000000002274,302.45
785,here,302.66,302.9,0.2399999999999522,0.1200000000000045,1,0.0542694287865971,4,0.05999999999998805,0.6499031700530394,0.12000000000000455,302.78
786,hey,303.02,303.22,0.2000000000000454,0.0599999999999454,1,0.0420135740249876,3,0.06666666666668179,0.4838970935081326,0.05999999999994543,303.12
787,click,303.28,303.56,0.2800000000000295,0.0600000000000022,1,0.0325501580666213,5,0.0560000000000059,0.3557147198982703,0.060000000000002274,303.41999999999996
788,here,303.62,303.86,0.2400000000000091,0.0399999999999636,1,0.0607740931319902,4,0.060000000000002274,0.7380091266120782,0.03999999999996362,303.74
789,to,303.9,304.0,0.1000000000000227,0.079999999999984,1,0.0193660121926374,2,0.05000000000001135,0.1771349005623268,0.07999999999998408,303.95
790,subscribe,304.08,304.92,0.8400000000000318,0.0600000000000022,1,0.0440173415305637,9,0.09333333333333688,0.5110382100095153,0.060000000000002274,304.5
791,to,304.98,305.06,0.079999999999984,0.0600000000000022,1,0.033035598374278,2,0.039999999999992,0.3622900296125528,0.060000000000002274,305.02
792,fox,305.12,305.46,0.339999999999975,0.0400000000000204,1,0.0331834638152135,3,0.113333333333325,0.364292873329596,0.040000000000020464,305.28999999999996
793,news,305.5,305.72,0.2200000000000272,0.0399999999999636,1,0.0446025413524192,4,0.0550000000000068,0.5189647666072095,0.03999999999996362,305.61
794,youtube,305.76,306.2,0.4399999999999977,0.079999999999984,1,0.0362079787858858,7,0.06285714285714253,0.405260057871092,0.07999999999998408,305.98
795,page,306.28,306.68,0.4000000000000341,0.2199999999999704,1,0.0335139493012374,4,0.10000000000000853,0.3687693133622983,0.21999999999997044,306.48
796,and,306.9,307.02,0.1200000000000045,0.0600000000000022,1,0.0302920121634808,3,0.0400000000000015,0.3251280371300842,0.060000000000002274,306.96
797,catch,307.08,307.34,0.2599999999999909,0.0200000000000386,1,0.0258600011080654,5,0.05199999999999818,0.2650962579662338,0.020000000000038654,307.21
798,our,307.36,307.46,0.0999999999999659,0.0600000000000022,1,0.0529112385514101,3,0.03333333333332197,0.6315064252701909,0.060000000000002274,307.40999999999997
799,hottest,307.52,307.88,0.3600000000000136,0.0199999999999818,1,0.0319709095434687,7,0.05142857142857337,0.3478687738958575,0.01999999999998181,307.7
800,interviews,307.9,308.32,0.4200000000000159,0.1000000000000227,1,0.0491234330685089,10,0.04200000000000159,0.580200438118533,0.10000000000002274,308.11
801,and,308.42,308.56,0.1399999999999863,0.0600000000000022,1,0.0441102675724307,3,0.0466666666666621,0.5122968972181393,0.060000000000002274,308.49
802,most,308.62,308.86,0.2400000000000091,0.0399999999999636,1,0.0490552796978709,4,0.060000000000002274,0.5792772978004569,0.03999999999996362,308.74
803,compelling,308.9,309.38,0.4800000000000182,0.0199999999999818,1,0.0280286626030077,10,0.04800000000000182,0.2944708706009314,0.01999999999998181,309.14
804,analysis,309.4,310.04,0.6400000000000432,0.3199999999999932,1,0.0422996306905941,8,0.0800000000000054,0.4877717432694536,0.3199999999999932,309.72
805,you,310.36,310.48,0.1200000000000045,0.0999999999999659,1,0.0232708066679362,3,0.0400000000000015,0.2300255086159632,0.0999999999999659,310.42
806,will,310.58,310.76,0.1800000000000068,0.0600000000000022,1,0.0435017157814369,4,0.0450000000000017,0.504054037200436,0.060000000000002274,310.66999999999996
807,not,310.82,311.1,0.2800000000000295,0.0999999999999659,1,0.045502181033081,3,0.09333333333334316,0.5311504245311741,0.0999999999999659,310.96000000000004
808,get,311.2,311.38,0.1800000000000068,0.0199999999999818,1,0.0450333537368217,3,0.06000000000000227,0.5248001387662876,0.01999999999998181,311.28999999999996
809,it,311.4,311.52,0.1200000000000045,0.2000000000000454,1,0.0364330173529915,2,0.06000000000000225,0.4083082148803879,0.20000000000004547,311.46
810,anywhere,311.72,312.16,0.4399999999999977,0.0199999999999818,1,0.0384294379742901,8,0.054999999999999716,0.4353498175202346,0.01999999999998181,311.94000000000005
811,else,312.18,312.52,0.339999999999975,1.3400000000000318,1,0.0174823856137507,4,0.08499999999999375,0.1516210980476148,1.3400000000000318,312.35
812,the,313.86,313.86,0.0,,1,,3,0.0,,0.0,313.86
