,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
260,is,95.74,95.82,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625,95.78
261,due,95.86,95.96,3,0.0999999999999943,0.03333333333333143,30.000000000001705,0.020000000000010232,95.91
262,to,95.98,96.04,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999999204,96.01
263,technology,96.08,96.66,10,0.5799999999999983,0.05799999999999983,17.24137931034488,0.060000000000002274,96.37
264,the,96.72,96.8,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.12000000000000455,96.75999999999999
265,smart,96.92,97.2,5,0.2800000000000011,0.056000000000000216,17.857142857142783,0.0,97.06
266,phones,97.2,97.46,6,0.2599999999999909,0.043333333333331815,23.076923076923883,0.020000000000010232,97.33
267,that,97.48,97.56,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.01999999999999602,97.52000000000001
268,you,97.58,97.64,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,97.61
269,all,97.7,97.84,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.060000000000002274,97.77000000000001
270,either,97.9,98.06,6,0.1599999999999966,0.0266666666666661,37.5000000000008,0.060000000000002274,97.98
271,have,98.12,98.28,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.09999999999999432,98.2
272,in,98.38,98.46,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625,98.41999999999999
273,your,98.5,98.6,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.04000000000000625,98.55
274,hands,98.64,98.98,5,0.3400000000000034,0.06800000000000068,14.705882352941028,0.03999999999999204,98.81
275,or,99.02,99.1,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625,99.06
276,close,99.14,99.38,5,0.2399999999999948,0.04799999999999896,20.833333333333776,0.04000000000000625,99.25999999999999
277,enough,99.42,99.62,6,0.2000000000000028,0.0333333333333338,29.999999999999574,0.01999999999999602,99.52000000000001
278,that,99.64,99.76,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.01999999999999602,99.7
279,you,99.78,99.86,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.01999999999999602,99.82
280,could,99.88,99.98,5,0.1000000000000085,0.0200000000000017,49.99999999999574,0.03999999999999204,99.93
281,grab,100.02,100.26,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.03999999999999204,100.14
282,them,100.3,100.42,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.0799999999999983,100.36
283,really,100.5,100.66,6,0.1599999999999966,0.0266666666666661,37.5000000000008,0.0799999999999983,100.58
284,quickly,100.74,101.08,7,0.3400000000000034,0.04857142857142906,20.58823529411744,0.7199999999999989,100.91
285,according,101.8,102.18,9,0.3800000000000096,0.04222222222222329,23.684210526315187,0.0,101.99000000000001
286,to,102.18,102.22,2,0.039999999999992,0.019999999999996,50.00000000000995,0.04000000000000625,102.2
287,p,102.26,102.34,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.14000000000000057,102.30000000000001
288,research,102.48,102.9,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.1799999999999926,102.69
289,about,103.08,103.34,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.01999999999999602,103.21000000000001
290,a,103.36,103.4,1,0.0400000000000062,0.0400000000000062,24.99999999999609,0.09999999999999432,103.38
291,third,103.5,103.82,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.020000000000010232,103.66
292,of,103.84,103.9,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999999204,103.87
293,american,103.94,104.36,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.060000000000002274,104.15
294,teenagers,104.42,105.02,9,0.5999999999999943,0.06666666666666604,15.000000000000142,0.35999999999999943,104.72
295,send,105.38,105.64,4,0.2600000000000051,0.06500000000000128,15.38461538461508,0.09999999999999432,105.50999999999999
296,more,105.74,105.94,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.01999999999999602,105.84
297,than,105.96,106.08,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.01999999999999602,106.02
298,a,106.1,106.14,1,0.0400000000000062,0.0400000000000062,24.99999999999609,0.0799999999999983,106.12
299,hundred,106.22,106.64,7,0.4200000000000017,0.06000000000000024,16.6666666666666,0.0799999999999983,106.43
300,texts,106.72,107.28,5,0.5600000000000023,0.11200000000000046,8.928571428571392,0.37999999999999545,107.0
301,a,107.66,107.76,1,0.1000000000000085,0.1000000000000085,9.999999999999147,0.09999999999999432,107.71000000000001
302,day,107.86,108.2,3,0.3400000000000034,0.11333333333333447,8.823529411764618,0.3999999999999915,108.03
303,and,108.6,108.82,3,0.2199999999999988,0.07333333333333293,13.636363636363706,0.2400000000000091,108.71
304,many,109.06,109.34,4,0.2800000000000011,0.07000000000000027,14.285714285714228,0.03999999999999204,109.2
305,of,109.38,109.42,2,0.0400000000000062,0.0200000000000031,49.99999999999218,0.060000000000002274,109.4
306,them,109.48,109.68,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.19999999999998863,109.58000000000001
307,almost,109.88,110.32,6,0.4399999999999977,0.07333333333333296,13.636363636363706,0.0800000000000125,110.1
308,most,110.4,110.76,4,0.3599999999999994,0.08999999999999984,11.111111111111128,0.0,110.58000000000001
309,of,110.76,110.84,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0799999999999983,110.80000000000001
310,them,110.92,111.16,4,0.2399999999999948,0.0599999999999987,16.666666666667023,0.28000000000000114,111.03999999999999
311,are,111.44,111.58,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.060000000000002274,111.50999999999999
312,more,111.64,111.8,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.060000000000002274,111.72
313,likely,111.86,112.16,6,0.2999999999999971,0.04999999999999952,20.00000000000019,0.04000000000000625,112.00999999999999
314,to,112.2,112.26,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.0799999999999983,112.23
315,text,112.34,112.72,4,0.3799999999999954,0.09499999999999885,10.52631578947381,0.060000000000002274,112.53
316,their,112.78,112.9,5,0.1200000000000045,0.024000000000000903,41.66666666666509,0.03999999999999204,112.84
317,friends,112.94,113.22,7,0.2800000000000011,0.040000000000000153,24.999999999999897,0.04000000000000625,113.08
318,then,113.26,113.34,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.03999999999999204,113.30000000000001
319,they,113.38,113.44,4,0.0600000000000022,0.01500000000000055,66.66666666666414,0.04000000000000625,113.41
320,are,113.48,113.56,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.01999999999999602,113.52000000000001
321,to,113.58,113.64,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.04000000000000625,113.61
322,talk,113.68,113.94,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.04000000000000625,113.81
323,to,113.98,114.04,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999999204,114.01
324,them,114.08,114.2,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.060000000000002274,114.14
325,face,114.26,114.5,4,0.2399999999999948,0.0599999999999987,16.666666666667023,0.01999999999999602,114.38
326,to,114.52,114.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625,114.56
327,face,114.64,115.02,4,0.3799999999999954,0.09499999999999885,10.52631578947381,1.2000000000000028,114.83
328,there's,116.22,116.38,7,0.1599999999999966,0.02285714285714237,43.75000000000093,0.020000000000010232,116.3
329,this,116.4,116.5,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.0799999999999983,116.45
330,great,116.58,116.84,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.03999999999999204,116.71000000000001
331,peace,116.88,117.12,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.01999999999999602,117.0
332,in,117.14,117.2,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.01999999999999602,117.17
333,the,117.22,117.28,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.03999999999999204,117.25
334,atlantic,117.32,117.8,8,0.480000000000004,0.0600000000000005,16.66666666666653,0.0799999999999983,117.56
335,was,117.88,118.0,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.04000000000000625,117.94
336,written,118.04,118.24,7,0.1999999999999886,0.028571428571426943,35.00000000000199,0.04000000000000625,118.14
337,by,118.28,118.38,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.060000000000002274,118.33
338,a,118.44,118.48,1,0.0400000000000062,0.0400000000000062,24.99999999999609,0.03999999999999204,118.46000000000001
339,high,118.52,118.68,4,0.1600000000000108,0.0400000000000027,24.999999999998312,0.01999999999999602,118.6
340,school,118.7,118.88,6,0.1799999999999926,0.029999999999998767,33.3333333333347,0.04000000000000625,118.78999999999999
341,teaching,118.92,119.18,8,0.2600000000000051,0.03250000000000064,30.769230769230163,0.01999999999999602,119.05000000000001
342,in,119.2,119.28,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.01999999999999602,119.24000000000001
343,paul,119.3,119.5,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.060000000000002274,119.4
344,barn,119.56,119.8,4,0.2399999999999948,0.0599999999999987,16.666666666667023,0.0,119.68
345,well,119.8,120.0,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.3400000000000034,119.9
346,and,120.34,120.46,3,0.1199999999999903,0.03999999999999677,25.00000000000201,0.04000000000000625,120.4
347,he,120.5,120.58,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0799999999999983,120.53999999999999
348,gave,120.66,120.82,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.04000000000000625,120.74
349,his,120.86,120.96,3,0.0999999999999943,0.03333333333333143,30.000000000001705,0.04000000000000625,120.91
350,kids,121.0,121.2,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.01999999999999602,121.1
351,a,121.22,121.24,1,0.019999999999996,0.019999999999996,50.00000000000995,0.04000000000000625,121.22999999999999
352,communication,121.28,121.92,13,0.6400000000000006,0.04923076923076927,20.312499999999982,0.03999999999999204,121.6
353,project,121.96,122.3,7,0.3400000000000034,0.04857142857142906,20.58823529411744,0.04000000000000625,122.13
354,he,122.34,122.38,2,0.039999999999992,0.019999999999996,50.00000000000995,0.04000000000000625,122.36
355,wanted,122.42,122.64,6,0.2199999999999988,0.036666666666666466,27.27272727272741,0.0,122.53
356,to,122.64,122.68,2,0.0400000000000062,0.0200000000000031,49.99999999999218,0.03999999999999204,122.66
357,teach,122.72,122.94,5,0.2199999999999988,0.04399999999999976,22.727272727272844,0.0,122.83
358,him,122.94,123.02,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.04000000000000625,122.97999999999999
359,how,123.06,123.16,3,0.0999999999999943,0.03333333333333143,30.000000000001705,0.020000000000010232,123.11
360,to,123.18,123.24,2,0.059999999999988,0.029999999999994,33.333333333339965,0.04000000000000625,123.21000000000001
361,speak,123.28,123.56,5,0.2800000000000011,0.056000000000000216,17.857142857142783,0.01999999999999602,123.42
362,on,123.58,123.64,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.04000000000000625,123.61
363,a,123.68,123.72,1,0.039999999999992,0.039999999999992,25.00000000000497,0.04000000000000625,123.7
364,specific,123.76,124.16,8,0.3999999999999915,0.049999999999998934,20.000000000000423,0.04000000000000625,123.96000000000001
365,subject,124.2,124.58,7,0.3799999999999954,0.054285714285713625,18.42105263157917,0.28000000000000114,124.39
366,without,124.86,125.16,7,0.2999999999999971,0.04285714285714244,23.33333333333356,0.04000000000000625,125.00999999999999
367,using,125.2,125.48,5,0.2800000000000011,0.056000000000000216,17.857142857142783,0.060000000000002274,125.34
368,notes,125.54,125.88,5,0.3399999999999892,0.06799999999999784,14.705882352941645,0.18000000000000682,125.71000000000001
369,and,126.06,126.18,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.05999999999998806,126.12
370,he,126.24,126.32,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.060000000000002274,126.28
371,said,126.38,126.58,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.060000000000002274,126.47999999999999
372,this,126.64,126.92,4,0.2800000000000011,0.07000000000000027,14.285714285714228,0.6599999999999966,126.78
373,i,127.58,127.68,1,0.1000000000000085,0.1000000000000085,9.999999999999147,0.0799999999999983,127.63
374,came,127.76,128.0,4,0.2399999999999948,0.0599999999999987,16.666666666667023,0.03999999999999204,127.88
375,to,128.04,128.1,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.060000000000002274,128.07
376,realize,128.16,128.66,7,0.5,0.07142857142857142,14.0,3.5800000000000125,128.41
377,i,132.24,132.32,1,0.079999999999984,0.079999999999984,12.500000000002489,0.09999999999999432,132.28
378,came,132.42,132.58,4,0.160000000000025,0.04000000000000625,24.99999999999609,0.03999999999999204,132.5
379,to,132.62,132.68,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999999204,132.65
380,realize,132.72,133.06,7,0.3400000000000034,0.04857142857142906,20.58823529411744,0.020000000000010232,132.89
381,that,133.08,133.18,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.07999999999998408,133.13
382,conversational,133.26,134.24,14,0.9800000000000182,0.0700000000000013,14.28571428571402,0.060000000000002274,133.75
383,competence,134.3,135.04,10,0.7399999999999807,0.07399999999999807,13.513513513513866,0.4000000000000057,134.67000000000002
384,might,135.44,135.64,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.060000000000002274,135.54
385,be,135.7,135.78,2,0.0800000000000125,0.04000000000000625,24.99999999999609,0.0800000000000125,135.74
386,the,135.86,135.94,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.14000000000001478,135.9
387,single,136.08,136.5,6,0.4199999999999875,0.06999999999999791,14.285714285714713,0.09999999999999432,136.29000000000002
388,most,136.6,136.96,4,0.3600000000000136,0.0900000000000034,11.11111111111069,0.07999999999998408,136.78
389,overlooked,137.04,137.5,10,0.4600000000000079,0.04600000000000079,21.739130434782236,0.060000000000002274,137.26999999999998
390,skill,137.56,137.84,5,0.2800000000000011,0.056000000000000216,17.857142857142783,0.03999999999999204,137.7
391,we,137.88,137.96,2,0.0800000000000125,0.04000000000000625,24.99999999999609,0.07999999999998408,137.92000000000002
392,fail,138.04,138.3,4,0.2600000000000193,0.06500000000000483,15.38461538461424,0.060000000000002274,138.17000000000002
393,to,138.36,138.42,2,0.0599999999999738,0.0299999999999869,33.33333333334786,0.0800000000000125,138.39
394,teach,138.5,138.88,5,0.3799999999999954,0.07599999999999908,13.157894736842264,0.6400000000000148,138.69
395,kids,139.52,139.88,4,0.3599999999999852,0.0899999999999963,11.111111111111567,0.14000000000001478,139.7
396,spend,140.02,140.28,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.060000000000002274,140.15
397,hours,140.34,140.68,5,0.3400000000000034,0.06800000000000068,14.705882352941028,0.03999999999999204,140.51
398,each,140.72,140.9,4,0.1800000000000068,0.0450000000000017,22.22222222222138,0.03999999999999204,140.81
399,day,140.94,141.06,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.03999999999999204,141.0
400,engaging,141.1,141.62,8,0.5200000000000102,0.06500000000000128,15.38461538461508,0.03999999999999204,141.36
401,with,141.66,141.78,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.060000000000002274,141.72
402,ideas,141.84,142.38,5,0.539999999999992,0.1079999999999984,9.259259259259396,0.03999999999999204,142.11
403,and,142.42,142.52,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.01999999999998181,142.47
404,each,142.54,142.7,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.020000000000010232,142.62
405,other,142.72,142.96,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.07999999999998408,142.84
406,through,143.04,143.24,7,0.200000000000017,0.028571428571431,34.999999999997016,0.07999999999998408,143.14
407,screens,143.32,143.82,7,0.5,0.07142857142857142,14.0,0.060000000000002274,143.57
408,but,143.88,144.0,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.12000000000000455,143.94
409,rarely,144.12,144.48,6,0.3599999999999852,0.059999999999997534,16.66666666666735,0.040000000000020464,144.3
410,do,144.52,144.6,2,0.079999999999984,0.039999999999992,25.00000000000497,0.03999999999999204,144.56
411,they,144.64,144.7,4,0.0600000000000022,0.01500000000000055,66.66666666666414,0.040000000000020464,144.67
412,have,144.74,144.88,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.020000000000010232,144.81
413,an,144.9,144.94,2,0.039999999999992,0.019999999999996,50.00000000000995,0.060000000000002274,144.92000000000002
414,opportunity,145.0,145.5,11,0.5,0.045454545454545456,22.0,0.03999999999999204,145.25
415,to,145.54,145.6,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.0800000000000125,145.57
416,hone,145.68,145.96,4,0.2800000000000011,0.07000000000000027,14.285714285714228,0.01999999999998181,145.82
